"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"envy"
"05/27/2018 15:58:54:116 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","max-payoff-high","n-ticks","p-start-low","n-history","n-investors","p-start-high","p-payoff-low","p-payoff-high","sigma-mutation","randomize-step","can-borrow","tau","n-predictors","max-payoff-low","n-coefficients","p-experiencers","envy-threshold","[step]","census POOL-STABLE","outgoings POOL-STABLE","census POOL-LOW","outgoings POOL-LOW","census POOL-HIGH","outgoings POOL-HIGH","mean [wealth] of investors","standard-deviation [wealth] of investors","mean [sum-squares-error] of investors"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","1","77","0","11","7.2727272727272725","12","0","0.7999999999999998","2.287025728983417","0"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","21","10","1.2765621616319789","45","1.110386315865768","45","1.4230365591337981","18.4","5.7784593356667715","4187.17"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","2","8","0","81","3.6363636363636362","11","3.6363636363636362","1.5999999999999996","3.199465687089275","1003.39"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","3","9","0","23","2.4242424242424243","68","2.8163992869875223","2.400000000000001","3.3005175987883053","1929.97"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","41","62","0.7278062785502515","15","0.9384339611421193","23","1.0293551967383667","22.400000000000013","8.531074388307674","6880.86"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","22","22","1.2185366088305254","32","1.0599142105991424","46","1.358353079173171","18.400000000000002","5.7784593356667715","3470.14"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","64","47","0.6114669149352745","23","0.8733045677203972","30","0.967246943503842","37.600000000000016","11.693245241725037","4567.85"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","4","10","2","21","1.8181818181818181","69","2.40215453770441","4","4.332439758464454","2165.61"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","5","33","1.6","28","1.4545454545454546","39","1.9217236301635279","3.9999999999999982","4.332439758464455","3235.48"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","23","23","1.1655567562726765","18","1.0138309840513535","59","1.35824782370433","19.2","5.888450216616472","3737.78"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","42","70","0.7104775576323883","10","1.1065664858768307","20","1.0048467396731675","23.200000000000003","9.110157854158718","7002.34"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","65","37","0.6353237648926112","40","0.8906383436016219","23","0.9523662212960906","39.200000000000024","11.143208849925847","2783.06"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","6","39","1.6752136752136753","40","1.2121212121212122","21","1.6014363584696065","4.799999999999996","4.344144425020589","4396.43"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","24","75","1.1169918914279815","11","0.971588026382547","14","1.5397494024785543","20.00000000000001","6.41473261161067","4148.76"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","43","36","0.7456344102972681","47","1.1204167457302643","17","0.9814782108435589","24.799999999999986","8.868101356422569","6768.66"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","25","22","1.0723122157708622","6","0.9327245053272452","72","1.4781594263794122","19.999999999999996","6.41473261161067","4955.25"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","66","53","0.6256976472427231","42","0.8771438232440215","5","0.9379364300643316","39.20000000000001","11.143208849925843","3018.26"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","7","43","1.435897435897436","35","1.0389610389610389","22","1.3726597358310912","4.799999999999998","4.344144425020592","4680.35"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","26","29","1.137170233997182","26","0.8968504858915819","45","1.4213071407494349","20.8","6.545758909397544","5078.51"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","8","52","1.2564102564102564","17","0.9090909090909091","31","1.201077268852205","4.799999999999998","4.34414442502059","5137.04"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","44","41","0.7730340717040375","18","1.0949527287818492","41","0.9591718878698416","25.6","8.750273084968093","7036.91"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","67","27","0.6605822041937714","20","0.9237536169269466","53","0.9239373788693416","40.80000000000001","11.042072511866909","3745.72"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","27","47","1.158094583092637","11","0.8636338012289307","42","1.4392128727498965","22.40000000000001","6.533193526736708","4987.99"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","9","34","1.1168091168091168","22","0.8080808080808081","44","1.0676242389797377","4.799999999999998","4.344144425020591","5225.38"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","45","69","0.7816204321073938","3","1.663213038512623","28","0.9378569570282896","27.19999999999998","9.202981367759108","7046.8"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","28","41","1.1167340622678998","6","0.8327897368993261","53","1.3878124130088287","22.4","6.533193526736709","5065.92"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","68","63","0.6508677600144512","24","0.910169004913315","13","0.9103500644742042","40.80000000000001","11.042072511866909","3781.28"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","10","39","1.005128205128205","26","0.7272727272727273","35","1.1894332436531925","5.600000000000001","4.479263993787003","5372.06"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","29","39","1.0782259911552137","21","0.804072849420039","40","1.3399568125602483","22.400000000000006","6.533193526736707","4951.53"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","46","39","0.76462868358332","43","1.6675011271597193","18","0.9174687623102834","27.999999999999996","9.263034612320936","7554.73"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","69","46","0.6666396828371781","17","0.8969781497696439","37","0.8971565852789259","41.6","10.758383228585679","3629.25"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","30","64","1.08395179145004","12","0.7772704211060376","24","1.2952915854749067","23.2","6.479969586007819","4356.61"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","11","24","0.9137529137529138","20","1.0247933884297522","56","1.0813029487756296","6.4","4.795253263402486","5761.43"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","47","62","0.7758136601165507","16","1.6320223797733422","22","0.8979481503462348","28.80000000000002","9.055350687733048","3620.44"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","70","70","0.657116258796647","13","0.884164176201506","17","0.8843400626320841","41.60000000000001","10.758383228585679","3606.12"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","31","52","1.048985604629071","15","0.9242401924682083","33","1.3317093544674075","24.800000000000004","6.534785361935557","3359.91"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","12","45","0.9857549857549858","27","1.186307519640853","28","0.9911943697109938","8.000000000000005","5.0277269375005265","4112.13"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","48","58","0.7883865077146973","25","1.664688580194731","17","0.8792408972140215","30.40000000000001","8.990891835712942","2826.79"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","32","28","1.0162048044844125","13","0.8953576864535768","59","1.290093437140301","24.79999999999999","6.534785361935557","3613.97"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","71","47","0.6478611002220463","22","0.922927548879846","31","0.8718845687921956","42.39999999999999","10.620323355049726","2832.12"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","13","52","1.0282708744247204","30","1.095053095053095","18","0.9149486489639943","8.799999999999992","4.870140475712691","3178.14"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","33","34","0.9854107195000363","7","0.8682256353489229","59","1.250999696620898","24.8","6.534785361935557","3665.67"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","49","62","0.7722969871490912","14","1.6307153438642263","24","0.8612972054341436","30.400000000000006","8.99089183571294","2585.39"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","72","34","0.6715427679477206","45","0.9101091107009592","21","0.859775060892304","43.20000000000001","10.5200500136446","2981.55"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","14","38","0.9548229548229548","23","1.265282221803961","39","0.8495951740379947","9.599999999999996","5.195852918881064","2658.1"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","34","60","0.9564280512794471","12","0.8426895872504252","28","1.214205587896754","24.799999999999997","6.5347853619355565","2981.36"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","50","24","0.823517714072776","49","1.5981010369869417","27","0.8440712613254607","31.200000000000017","8.880071005394626","3041.9"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","73","65","0.6623435519484369","13","0.8976418626091652","22","0.8479973203321355","43.20000000000001","10.520050013644601","2867.46"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","15","36","0.891168091168091","45","1.180930073683697","19","1.0736572501547599","10.399999999999995","5.409390115560784","2987.88"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","35","65","0.9291015355286057","13","0.8186127419004131","22","1.1795139996711324","24.800000000000004","6.5347853619355565","2095.62"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","51","63","0.8073703079144863","18","1.5667657225362175","19","0.91008018396201","31.99999999999999","9.403551576831951","2959.46"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","36","72","0.9341573570725643","11","0.7958734990698461","17","1.277468676150856","26.400000000000006","7.11799699545783","2118"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","16","29","0.8354700854700854","24","1.1071219440784659","47","1.1129366507434915","11.199999999999998","5.46774271806242","2928.19"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","74","80","0.6533929634085931","10","0.8855115671685009","10","0.944646005192512","44.00000000000001","11.798470619961337","3038.22"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","52","68","0.7918439558392076","9","1.536635612487444","23","0.8925786419627405","32","9.403551576831955","2973.67"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","37","43","0.9591927019159833","10","0.7743634045003908","47","1.2889459459731156","27.99999999999999","7.094168685479717","2447.36"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","17","42","0.7863247863247862","20","1.277291241485615","38","1.0474697889350508","12","5.463884594909577","2766.61"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","75","51","0.6446810572298118","23","0.9200815578671238","26","0.9320507251232785","44.80000000000001","11.697799352023274","2681.6"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","53","66","0.7769035038422415","10","1.50764248772353","24","0.8757375355106133","32","9.403551576831953","2305.9"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","38","45","0.9339507887076679","9","0.987903548826404","46","1.2550263158159283","28.8","7.398856151654913","2387.73"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","18","27","0.7426400759734092","50","1.2063306169586363","23","1.182513737858949","12.799999999999997","6.020295986553604","2953.63"
"28","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","76","41","0.6361984117399458","49","0.9079752215793985","10","0.919786899792709","44.800000000000026","11.697799352023276","2663.51"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","39","17","0.9100033325869585","38","0.9625726886000859","45","1.2228461538719302","28.799999999999986","7.398856151654912","2882.45"
"29","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","54","55","0.762516401919237","17","1.4797231823953165","28","0.8595201737418983","32","9.403551576831953","2007.27"
"31","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","2","19","29","0.7035537561853351","31","1.1428395318555502","40","1.120276172708478","12.8","6.020295986553604","2844.14"
"30","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","0","10","40","10","0.25","1.5","40","48","0.8872532492722845","6","0.9385083713850838","46","1.2357532608946973","29.600000000000005","7.642619520646951","2754.43"
