"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"cartel"
"05/21/2018 11:32:54:317 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","max-payoff-high","n-ticks","can-borrow","p-start-low","p-experiencers","n-history","g-random-jump","tau-weight","n-investors","n-cartel","p-start-high","n-memory","p-payoff-low","sigma-mutation","p-payoff-high","randomize-step","tau","n-predictors","epsilon","max-payoff-low","epsilon-steady","n-coefficients","[step]","outgoings POOL-HIGH"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","34","1.2018869655001505"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","0.682175494632242"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","0.8592648234591969"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","0.8068431482030067"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","35","1.1675473379144319"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","0.6722888932607602"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","0.9330212981108122"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","0.8517561718246041"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","36","1.135115467416809"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","0.6626847662141779"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","0.9102646810837193"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","0.8384474816398446"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","0.6533511779576402"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","0.8885917124864878"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","37","1.1044366710001383"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","0.8255482896146162"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","72","0.6442768560415619"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","0.8679267889402904"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","38","1.0753725480790821"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","0.813039982196213"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","73","0.6354511456848282"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","0.8482011801007384"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","1.0477988930001312"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","74","0.6738674933048335"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","0.9229195164493768"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","0.8009050570888068"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","1.021603920675128"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","75","0.6648825933941024"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","0.9028560487004773"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","0.8426029773722601"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","0.9966867518781736"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","76","0.6561341382178643"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","0.8836463455366373"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","0.8303913400190389"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","0.9729561149286933"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","77","0.6927851347288688"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","0.8652370466712908"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","0.8682180475839844"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","0.9503292285350028"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","0.8475791477596317"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","78","0.6839032740272167"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","0.9029379811860881"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","0.8306275648044391"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","79","0.6752462705585177"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","0.928730836977389"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","0.8927721223572932"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","72","0.9387063546357983"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","80","0.6668056921765363"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","0.9080923739334471"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","0.8756034276965761"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","73","0.9258473634764037"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","81","0.6585735231373198"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","0.8883512353696765"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","0.8590826083060746"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","82","0.6505421387088158"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","74","0.9603394378830094"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","0.8694501452554281"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","0.9211463806668783"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","83","0.6427042816159386"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","75","0.9475349120445693"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","0.9439291931551992"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","0.9043982646547533"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","84","0.6350530401681298"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","76","0.9350673474124038"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","0.9246653320703992"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","85","0.6275818279308577"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","0.8882482956430612"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","77","0.9644820571862688"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","0.9061720254289912"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","86","0.6202843648153826"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","0.8726649922107268"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","78","0.9521169026069577"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","0.9302143253758777"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","0.888403946499011"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","87","0.613154659472677"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","0.9144479808779815"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","88","0.6061869928877602"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","79","0.9805711190296542"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","0.8713192552201838"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","0.8992071811966817"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","89","0.5993759030800326"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","80","0.9683139800417836"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","0.8548792692726332"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","0.9534911014359079"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","90","0.5927161708235877"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","81","0.9563594864610208"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","0.8390481716935104"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.0060239274738685"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","91","0.5862028063090429"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","82","0.9911541733276402"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","0.9900552937044421"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","0.823792750389992"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","92","0.5798310366752489"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","83","0.9792125567815241"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","1.031403861558492"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","93","0.5735962943454076"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","0.8090821655615993"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","84","1.005650502534125"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","94","0.6061789256434739"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","1.0155361098422075"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","0.7948877416043783"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","85","0.9938193201513705"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","95","0.5997980948472268"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","1.0578692568070804"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","0.7811827805422338"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","96","0.6314289859046894"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","86","1.0245465796422109"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.0420801634219001"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","0.7679423944313485"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","97","0.6249194087304143"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","87","1.012770182175059"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.0267554551362839"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","0.7551433545241594"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","98","0.6185426800698998"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","88","1.0012614301048879"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","1.0118749412937291"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","0.8156237002605575"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","99","0.6122947742106079"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","89","0.990011301676743"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","0.997419584989533"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","0.8024684792886131"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","100","0.6061718264685019"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","90","0.979011176102557"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","0.9833714218206663"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","0.8602776215926738"
"52","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","101","0.6001701252163384"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","0","0"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","1","0"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","2","0"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","72","0.9697134854064904"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","91","0.9682528115300014"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","3","0"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","0.8468357837552883"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","4","0"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","73","0.956429739031059"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","5","0"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","92","0.9899344436107944"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","0.9021836093043523"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","6","1.2121212121212122"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","93","0.9792899872278826"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","7","1.0389610389610389"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","74","0.9435050128279366"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","8","1.5757575757575757"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","0.8885141606785287"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","94","0.968872008640352"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","75","0.9309249459902308"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","9","1.956228956228956"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","10","2.2606060606060607"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","0.8752527552952671"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","76","0.9186759335429909"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","95","0.9987736065443884"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","11","2.0550964187327825"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","77","0.9067450772632119"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","0.8623813912468073"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","96","0.988369714809551"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","12","1.8838383838383839"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","78","0.8951201403752219"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","13","1.7389277389277389"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","97","0.9781803363063598"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","0.8498831102142449"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","14","1.6147186147186148"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","79","0.8837895056869279"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","98","0.9681989043032336"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","0.83774192292547"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","15","1.507070707070707"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","80","0.9253737158132097"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","16","1.4128787878787878"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","99","0.9584191173910798"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","0.8259427409124351"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","81","0.9139493489513182"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","17","1.3297682709447416"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","100","0.9869301643124069"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","82","0.9028036251836192"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","72","0.8761997090170464"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","18","1.4781144781144782"
"55","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","83","0.9378243502961516"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","19","1.6108452950558214"
"53","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","101","0.9771585785271356"
"57","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","0","0"
"57","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","1","0"
"54","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","73","0.8641969732770869"
"57","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","2","4.444444444444445"
"56","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","20","1.7207792207792205"
"57","80","100","true","0.1","0.1","10","false","0.95","100","15","0.1","1","0.5","0.1","0.25","false","1","9","0.1","40","2","9","3","5.185185185185186"
